,file,path,chain_id,n_residues,n_atoms
6276,4lsk_QV.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/4lsk_QV.cif,QV,77,1644
6277,5u9g_X.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/5u9g_X.cif,X,77,1622
6278,4v8q_BW.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/4v8q_BW.cif,BW,77,1640
6279,4v8x_AW.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/4v8x_AW.cif,AW,77,1640
6280,7u2j_2x.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/7u2j_2x.cif,2x,77,1646
6281,6ogi_5.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/6ogi_5.cif,5,74,1578
6282,5uyq_W.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/5uyq_W.cif,W,77,1640
6283,5lms_Z.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/5lms_Z.cif,Z,77,1646
6284,6wd1_5.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/6wd1_5.cif,5,77,1640
6285,7mt7_y.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/7mt7_y.cif,y,77,1644
6286,5w4k_2x.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/5w4k_2x.cif,2x,76,1625
6287,7mt7_x.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/7mt7_x.cif,x,77,1643
6288,8emm_Z.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/8emm_Z.cif,Z,76,1623
6289,6oj2_QV.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/6oj2_QV.cif,QV,77,1640
6290,7jt2_5.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/7jt2_5.cif,5,77,1640
6291,5j3c_XV.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/5j3c_XV.cif,XV,77,1644
6292,4v9n_AW.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/4v9n_AW.cif,AW,77,1640
6293,6wd3_6.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/6wd3_6.cif,6,77,1640
6294,4v8x_AV.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/4v8x_AV.cif,AV,77,1641
6295,4v9i_CV.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/4v9i_CV.cif,CV,77,1640
6296,4v8q_BV.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/4v8q_BV.cif,BV,77,1640
6297,6wdl_6.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/6wdl_6.cif,6,77,1640
6298,8aye_Z.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/8aye_Z.cif,Z,76,1623
6299,4w2h_CX.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/4w2h_CX.cif,CX,76,1625
6300,6oxa_QV.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/6oxa_QV.cif,QV,77,1640
6301,4v7j_Bv.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/4v7j_Bv.cif,Bv,77,1641
6302,4v5k_AW.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/4v5k_AW.cif,AW,77,1640
6303,8g2d_1x.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/8g2d_1x.cif,1x,76,1625
6304,8ekb_2x.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/8ekb_2x.cif,2x,76,1625
6305,4v9s_AX.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/4v9s_AX.cif,AX,76,1623
6306,1vy5_AX.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/1vy5_AX.cif,AX,76,1625
6307,5wit_2x.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/5wit_2x.cif,2x,76,1625
6308,6ord_XV.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/6ord_XV.cif,XV,77,1640
6309,8ud6_2x.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/8ud6_2x.cif,2x,76,1635
6310,4v97_CV.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/4v97_CV.cif,CV,77,1643
6311,8g2a_2x.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/8g2a_2x.cif,2x,77,1646
6312,8ap4_Z.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/8ap4_Z.cif,Z,71,1521
6313,5f8k_2x.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/5f8k_2x.cif,2x,76,1625
6314,8syl_x.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/8syl_x.cif,x,76,1625
6315,4lt8_QV.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/4lt8_QV.cif,QV,77,1644
6316,8emm_Y.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/8emm_Y.cif,Y,76,1623
6317,8bim_4.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/8bim_4.cif,4,77,2478
6318,8ev7_1x.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/8ev7_1x.cif,1x,76,1625
6319,6xza_f2.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/6xza_f2.cif,f2,76,1625
6320,6xhv_2x.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/6xhv_2x.cif,2x,76,1635
6321,4p6f_QV.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/4p6f_QV.cif,QV,77,1644
6322,5lmq_Z.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/5lmq_Z.cif,Z,77,1643
6323,6wd3_5.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/6wd3_5.cif,5,77,1640
6324,5j4c_1x.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/5j4c_1x.cif,1x,76,1625
6325,4v6a_AW.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/4v6a_AW.cif,AW,77,1644
6326,6cfj_2x.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/6cfj_2x.cif,2x,76,1625
6327,6wdl_5.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/6wdl_5.cif,5,77,1640
6328,5vp2_1x.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/5vp2_1x.cif,1x,76,1625
6329,4tua_XV.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/4tua_XV.cif,XV,77,1644
6330,6qnq_1K.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/6qnq_1K.cif,1K,65,1385
6331,4v5k_AV.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/4v5k_AV.cif,AV,77,1640
6332,4v7j_Bw.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/4v7j_Bw.cif,Bw,77,1640
6333,6oxa_QW.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/6oxa_QW.cif,QW,77,1640
6334,4v63_CY.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/4v63_CY.cif,CY,77,1640
6335,6nd6_2x.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/6nd6_2x.cif,2x,76,1625
6336,4v95_CV.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/4v95_CV.cif,CV,77,1644
6337,8g2c_2x.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/8g2c_2x.cif,2x,77,1656
6338,5lmu_Z.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/5lmu_Z.cif,Z,77,1646
6339,6wd7_5.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/6wd7_5.cif,5,77,1640
6340,1vy7_AX.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/1vy7_AX.cif,AX,76,1633
6341,3j92_2.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/3j92_2.cif,2,75,1601
6342,5uyl_W.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/5uyl_W.cif,W,77,1640
6343,5wis_1x.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/5wis_1x.cif,1x,76,1625
6344,6yef_x.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/6yef_x.cif,x,77,1659
6345,7unu_v.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/7unu_v.cif,v,76,1625
6346,8ud8_2x.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/8ud8_2x.cif,2x,76,1635
6347,6gxm_x.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/6gxm_x.cif,x,77,1640
6348,4lel_XV.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/4lel_XV.cif,XV,77,1644
6349,6wdh_5.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/6wdh_5.cif,5,77,1640
6350,8g7p_x.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/8g7p_x.cif,x,76,1625
6351,4y4p_2x.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/4y4p_2x.cif,2x,76,1625
6352,7rq8_1x.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/7rq8_1x.cif,1x,76,1635
6353,5kpw_31.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/5kpw_31.cif,31,77,1644
6354,7sso_6.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/7sso_6.cif,6,77,1640
6355,6wdj_6.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/6wdj_6.cif,6,77,1640
6356,4tuc_XV.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/4tuc_XV.cif,XV,77,1644
6357,6wd5_6.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/6wd5_6.cif,6,77,1640
6358,6n9f_1x.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/6n9f_1x.cif,1x,76,1625
6359,6cae_2x.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/6cae_2x.cif,2x,76,1625
6360,5e7k_2K.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/5e7k_2K.cif,2K,77,1646
6361,8eiu_Z.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/8eiu_Z.cif,Z,74,1581
6362,7jsz_5.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/7jsz_5.cif,5,77,1640
6363,5czp_QV.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/5czp_QV.cif,QV,77,1644
6364,4v63_CZ.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/4v63_CZ.cif,CZ,77,1640
6365,6wd7_6.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/6wd7_6.cif,6,77,1640
6366,7jql_1x.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/7jql_1x.cif,1x,76,1625
6367,4ypb_XW.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/4ypb_XW.cif,XW,77,1640
6368,7u2h_2x.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/7u2h_2x.cif,2x,77,1656
6369,5hcr_2x.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/5hcr_2x.cif,2x,76,1625
6370,6buw_XV.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/6buw_XV.cif,XV,77,1644
6371,6otr_QV.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/6otr_QV.cif,QV,77,1640
6372,4w4g_XV.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/4w4g_XV.cif,XV,77,1640
6373,4wpo_DX.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/4wpo_DX.cif,DX,76,1635
6374,6wdh_6.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/6wdh_6.cif,6,77,1640
6375,4v9q_BW.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/4v9q_BW.cif,BW,77,1640
6376,7unw_v.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/7unw_v.cif,v,76,1625
6377,4v9q_BV.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/4v9q_BV.cif,BV,77,1640
6378,6of6_XV.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/6of6_XV.cif,XV,77,1640
6379,4w4g_XW.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/4w4g_XW.cif,XW,77,1640
6380,4wqy_DX.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/4wqy_DX.cif,DX,76,1621
6381,6otr_QW.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/6otr_QW.cif,QW,77,1640
6382,6wdj_5.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/6wdj_5.cif,5,77,1640
6383,8g7r_x.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/8g7r_x.cif,x,76,1625
6384,3j77_PT.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/3j77_PT.cif,PT,77,1644
6385,6xqe_2x.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/6xqe_2x.cif,2x,76,1625
6386,5j30_QV.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/5j30_QV.cif,QV,77,1644
6387,8cvj_2x.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/8cvj_2x.cif,2x,77,1646
6388,5d8b_XC.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/5d8b_XC.cif,XC,77,1640
6389,6wd5_5.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/6wd5_5.cif,5,77,1640
6390,7mt3_y.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/7mt3_y.cif,y,77,1644
6391,4ypb_XV.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/4ypb_XV.cif,XV,77,1640
6392,6q95_7.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/6q95_7.cif,7,77,1645
6393,8eiu_Y.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/8eiu_Y.cif,Y,74,1581
6394,5uyn_W.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/5uyn_W.cif,W,77,1640
6395,4w2f_CX.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/4w2f_CX.cif,CX,76,1625
6396,8b7y_n.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/8b7y_n.cif,n,76,1623
6397,1vy4_CX.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/1vy4_CX.cif,CX,76,1635
6398,6wd0_6.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/6wd0_6.cif,6,77,1640
6399,4l47_QV.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/4l47_QV.cif,QV,77,1644
6400,3jce_8.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/3jce_8.cif,8,77,1640
6401,7jt1_5.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/7jt1_5.cif,5,77,1640
6402,6wnw_5.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/6wnw_5.cif,5,77,1640
6403,3j5s_E.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/3j5s_E.cif,E,77,1640
6404,6xhy_1x.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/6xhy_1x.cif,1x,76,1635
6405,7rq9_2x.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/7rq9_2x.cif,2x,76,1635
6406,4v5f_CW.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/4v5f_CW.cif,CW,77,1640
6407,8bgh_4.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/8bgh_4.cif,4,77,2478
6408,5kps_31.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/5kps_31.cif,31,77,1644
6409,6ofx_5.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/6ofx_5.cif,5,77,1640
6410,4v9r_CX.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/4v9r_CX.cif,CX,76,1623
6411,4v5m_AV.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/4v5m_AV.cif,AV,77,1640
6412,6gsk_2L.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/6gsk_2L.cif,2L,77,1644
6413,7sa4_6.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/7sa4_6.cif,6,77,1640
6414,8fiz_BB.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/8fiz_BB.cif,BB,75,1598
6415,5imr_4.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/5imr_4.cif,4,77,1640
6416,7top_APTN.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/7top_APTN.cif,APTN,77,1644
6417,6wdm_5.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/6wdm_5.cif,5,77,1640
6418,8g2b_1x.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/8g2b_1x.cif,1x,76,1635
6419,5j4d_D.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/5j4d_D.cif,D,77,1642
6420,4v5a_AW.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/4v5a_AW.cif,AW,77,1641
6421,4v5f_CV.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/4v5f_CV.cif,CV,77,1640
6422,6wd2_5.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/6wd2_5.cif,5,77,1640
6423,4l71_QV.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/4l71_QV.cif,QV,77,1644
6424,7msc_y.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/7msc_y.cif,y,77,1644
6425,4lfz_XV.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/4lfz_XV.cif,XV,77,1644
6426,4v67_CY.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/4v67_CY.cif,CY,77,1640
6427,6b4v_D.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/6b4v_D.cif,D,77,1642
6428,8bil_4.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/8bil_4.cif,4,77,2478
6429,4z8c_1x.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/4z8c_1x.cif,1x,76,1625
6430,5hd1_2x.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/5hd1_2x.cif,2x,76,1625
6431,5uyp_W.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/5uyp_W.cif,W,77,1640
6432,8cvk_1x.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/8cvk_1x.cif,1x,77,1646
6433,5lmr_Z.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/5lmr_Z.cif,Z,77,1646
6434,6wd0_5.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/6wd0_5.cif,5,77,1640
6435,6xqd_1x.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/6xqd_1x.cif,1x,76,1625
6436,8g29_2x.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/8g29_2x.cif,2x,77,1656
6437,8pva_Z.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/8pva_Z.cif,Z,76,1623
6438,4v69_AV.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/4v69_AV.cif,AV,77,1645
6439,5u9f_X.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/5u9f_X.cif,X,77,1622
6440,7msz_y.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/7msz_y.cif,y,77,1644
6441,5uyk_W.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/5uyk_W.cif,W,77,1640
6442,4v7l_AX.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/4v7l_AX.cif,AX,77,1640
6443,7unr_v.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/7unr_v.cif,v,76,1625
6444,6og7_5.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/6og7_5.cif,5,75,1598
6445,4v8u_CW.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/4v8u_CW.cif,CW,77,1641
6446,7sa4_5.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/7sa4_5.cif,5,77,1643
6447,4z3s_1x.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/4z3s_1x.cif,1x,76,1625
6448,7u2i_1x.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/7u2i_1x.cif,1x,77,1656
6449,8am9_Y.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/8am9_Y.cif,Y,76,1625
6450,7jqm_2x.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_1/5uyq_X/7jqm_2x.cif,2x,76,1625
